utc_timestamp,cet_cest_timestamp,AT_load_actual_entsoe_transparency,AT_load_forecast_entsoe_transparency,AT_price_day_ahead,AT_solar_generation_actual,AT_wind_onshore_generation_actual,BE_load_actual_entsoe_transparency,BE_load_forecast_entsoe_transparency,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_offshore_generation_actual,DE_wind_onshore_generation_actual,HU_load_actual_entsoe_transparency,HU_load_forecast_entsoe_transparency,HU_wind_onshore_generation_actual,LU_load_actual_entsoe_transparency,LU_load_forecast_entsoe_transparency,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2015-09-21T23:00:00Z,2015-09-22T01:00:00+0200,5685.2,5350.39,30.24,0,79.75,8588.52,8436.93,37165.51,37856.82,0,8870.87,2103.63,6767.24,4032.52,3967,56.66,407,490,8669,11442.32,0,1432.63,314.36,1118.27
2015-09-22T00:00:00Z,2015-09-22T02:00:00+0200,5516.8,5230.86,24,0,98.45,8138.45,8050.72,36381.01,36719.97,0,9105.68,2161.64,6944.04,3788.21,3717.89,56.66,399,446,8290,10924.51,0,1357.37,330.96,1026.41
2015-09-22T11:00:00Z,2015-09-22T13:00:00+0200,7271.2,7986.35,38.9,422.55,1070.74,10971.4,10852.94,67068.72,68423.62,9367.76,6754.39,648.43,6105.96,5168,5011.3,61.83,576,621,13271,15338.87,281.67,125.748,0.888,124.86
2015-09-22T23:00:00Z,2015-09-23T01:00:00+0200,5756,5369.92,28.82,0,699.95,8586.49,8526.38,41331.46,42517.04,0,4464.14,181.63,4282.51,4088.05,3958.61,79.22,411,479,8538,10996.23,0,192.1,80.59,111.51
2015-09-23T00:00:00Z,2015-09-23T02:00:00+0200,5676,5216.81,26.56,0,652.79,8239.09,8202.88,39984.86,41400.82,0,4457.98,192.47,4265.51,3828.62,3690.23,83.44,406,444,8133,10561.83,0,272.28,79.72,192.56
2015-09-23T11:00:00Z,2015-09-23T13:00:00+0200,7896.4,8120.86,49.02,276.61,652.33,11336.67,11208.17,66871.03,65993.88,9450.42,2218.39,2.57,2215.82,5271.66,4971.81,7.66,569,618,13188,14952.56,185.6,590.53,242.06,348.47
2015-09-23T23:00:00Z,2015-09-24T01:00:00+0200,5244,5539.67,32.5,0,1502.29,8577.96,8448.54,44215.44,42096.58,0,5153.92,605.18,4548.74,4109.14,3966.99,157.04,411,486,8714,10157.85,0,734.95,157.87,577.08
2015-09-24T00:00:00Z,2015-09-24T02:00:00+0200,5182.8,5420.6,29.2,0,1496.27,8200.84,8022.54,42626.55,40899.13,0,5383.35,505.41,4877.94,3847.92,3698.15,158.68,411,441,8324,9625.96,0,829.74,155.16,674.58
2015-09-24T11:00:00Z,2015-09-24T13:00:00+0200,4933.2,7952.31,35.6,308.93,1659.43,11081.74,11091.99,66750.79,66394.59,13838.14,10400.84,2045.05,8355.79,5303.22,5069.3,191.56,549,571,13748,14466.43,277.66,1450.89,111.03,1339.86
2015-09-24T23:00:00Z,2015-09-25T01:00:00+0200,5187.6,5443.13,28.79,0,1945.2,8626.87,8591.52,44381.05,42157.91,0,6483.16,1466.47,5016.69,4144.23,3940.68,189,418,483,8494,10651.53,0,701.08,132.49,568.59
2015-09-25T00:00:00Z,2015-09-25T02:00:00+0200,5134.8,5368.02,26.24,0,1997.31,8206.74,8190.59,43105.64,40944.47,0,6349.8,1551.84,4797.96,3859.49,3756.47,203.71,416,444,8109,10128.22,0,553.32,131.24,422.08
2015-09-25T11:00:00Z,2015-09-25T13:00:00+0200,6890.4,7661.86,35.65,337.05,1975.96,11048.93,11016.79,66351.76,66052.34,16360.81,3108.21,1223.59,1884.62,5522.45,5226.53,200.57,566,566,12820,14431.51,527.74,277.68,51.79,225.89
2015-09-25T23:00:00Z,2015-09-26T01:00:00+0200,5380.8,5172.01,34.7,0,1273.45,8760.7,8417.87,42791.52,42414.6,0,2334.37,376.67,1957.7,4030.14,3931.4,204.45,422,483,8525,11679.97,0,21.72,9.91,11.81
2015-09-26T00:00:00Z,2015-09-26T02:00:00+0200,5056.8,5029.84,29.2,0,1260.96,8336.69,7995.57,41161.14,40948.8,0,2331.23,354.78,1976.45,3796.48,3746.68,208.46,412,445,8016,11127.28,0,10.7,4.39,6.31
2015-09-26T11:00:00Z,2015-09-26T13:00:00+0200,6640.4,6551.41,30.36,281.18,1083.11,9824.42,9817.67,54814.73,55375.21,15075.79,1959.71,238.29,1721.42,4839.64,4736,247.9,443,455,10322,12455.19,498.53,59.79,275.44,59.79
2015-09-26T23:00:00Z,2015-09-27T01:00:00+0200,4904.8,4826.13,29,0,1194.66,8120.12,7989.26,38126.93,37034.88,0,4172.84,311.07,3861.77,3653.78,3512.74,150.68,383,434,7783,10752.52,0,456.43,64.31,392.12
2015-09-27T00:00:00Z,2015-09-27T02:00:00+0200,4785.6,4668.46,27.79,0,1132.4,7736.91,7583.98,36339.5,35742.2,0,3885.22,245.59,3639.63,3468.86,3448.39,139.96,359,409,7362,10273.18,0,390.71,58.19,332.52
2015-09-27T11:00:00Z,2015-09-27T13:00:00+0200,5506,5903.08,22.4,365.67,944.92,9283.78,9268.64,49355.67,49269.36,18396.9,3435.2,176.79,3258.41,4332.05,4217.2,154.33,368,418,9190,11746.42,636.39,142.57,4.73,137.84
2015-09-27T23:00:00Z,2015-09-28T01:00:00+0200,5076.8,5009.64,25.5,0,1352.69,7994.12,7791.1,39581.17,38153.67,0,3992.79,178.09,3814.7,3594.91,3423.87,133.46,370,429,7868,10674.4,0,450.25,99.99,350.26
2015-09-28T00:00:00Z,2015-09-28T02:00:00+0200,4996.8,4918.5,22.4,0,1411.65,7701.51,7564.88,38791.35,37171.55,0,3465.88,145.86,3320.02,3420.99,3372.76,135.76,365,398,7630,10280.14,0,348.54,59.36,289.18
2015-09-28T11:00:00Z,2015-09-28T13:00:00+0200,8345.2,7891.26,35.71,394.54,1099.6,11109.08,10945.52,66339.96,66033.07,18358.1,2461.34,43.8,2417.54,5206.9,5147.21,82.6,522,550,13118,15734.31,500.47,226.09,20.22,205.87
2015-09-28T23:00:00Z,2015-09-29T01:00:00+0200,5554.4,5442.68,29.6,0,812.54,8730.29,8629.21,44469.34,42258.77,0,6427.22,22.5,6404.72,4081.17,3959,64.5,395,469,8601,9971.74,0,627.08,98.9,528.18
2015-09-29T00:00:00Z,2015-09-29T02:00:00+0200,5429.2,5309.52,26,0,784.34,8445.58,8155.41,43199.88,41262.58,0,5869.35,15.56,5853.79,3808.61,3687.89,58.61,388,432,8241,9508.49,0,662.5,93.39,569.11
2015-09-29T11:00:00Z,2015-09-29T13:00:00+0200,8308,7987.33,33.3,336.07,246.04,11034.27,11024.18,67223.52,66787.2,19379.55,7271.11,33.08,7238.03,5227.17,5021.3,93.33,510,547,12690,14527.7,650.91,528.08,90.68,437.4
2015-09-29T23:00:00Z,2015-09-30T01:00:00+0200,5203.6,5559.98,27.8,0,390.4,8740.48,8669.17,44983,42957.44,0,9067.56,242.27,8825.29,4127.05,4031,42.69,395,471,8623,10929.87,0,1355.8,231.88,1123.92
2015-09-30T00:00:00Z,2015-09-30T02:00:00+0200,5093.2,5406.51,28.49,0,378,8430.43,8304.43,43644.4,41620.78,0,8345.94,223.97,8121.97,3865.94,3767.89,44.08,382,427,8225,10390,0,1323.2,208.13,1115.07
2015-09-30T11:00:00Z,2015-09-30T13:00:00+0200,7833.6,8041.97,34,401.74,90.16,11120.52,11270.35,66294.16,66504.37,23020.59,5658.93,25.12,5633.81,5244.99,5033.3,36.01,529,539,12743,15054.26,666.44,730.94,109.65,621.29
2015-09-30T23:00:00Z,2015-10-01T01:00:00+0200,5645.6,5560.47,33.57,0,170.22,8591.47,8459.77,44769.43,43696.7,0,5836.17,87.93,5748.24,4183.09,4050.43,39.97,410,476,8424,10198.04,0,1026.02,122.23,903.79
2015-10-01T00:00:00Z,2015-10-01T02:00:00+0200,5560.8,5404.56,30.55,0,228.89,8169.5,8079.68,43326.57,42354.44,0,5241.49,99.92,5141.57,3923.31,3778.62,37.93,398,441,8048,9641.04,0,811.75,96.18,715.57
2015-10-01T11:00:00Z,2015-10-01T13:00:00+0200,8103.6,7981.19,30.2,460.34,90.08,10767.76,11082.66,66052.05,66402.26,24872.84,5275.51,230.27,5045.24,5183.9,5068.99,56.66,528,551,12496,14627.37,657.67,699.32,114.57,584.75
2015-10-01T23:00:00Z,2015-10-02T01:00:00+0200,5708.4,5434.18,34.8,0,148.98,8797.72,8515.32,44758.25,43321.21,0,3296.96,221.92,3075.04,4160.21,4029.68,1.24,432,485,8778,10540.81,0,450.07,53.76,396.31
2015-10-02T00:00:00Z,2015-10-02T02:00:00+0200,5624.4,5300.89,31.61,0,183.78,8340.15,8112.02,43183.35,42119.9,0,3215.53,235.82,2979.71,3912.96,3833.47,0.35,424,443,8366,10083.11,0,370.29,39.08,331.21
2015-10-02T11:00:00Z,2015-10-02T13:00:00+0200,7808,7566.78,32.16,461.21,840.58,10959.71,11011.84,54082.47,64911.36,23990.76,1749.29,274.68,1474.61,5160.45,5066.53,22.83,546,565,12636,14293.47,637.29,190,42.91,147.09
2015-10-02T23:00:00Z,2015-10-03T01:00:00+0200,5348,5389.12,34.6,0,1271.68,8643.92,8558.55,41659.81,40628.61,0,5390,108.95,5281.05,4160.37,3876.4,107.02,436,510,8625,11890.77,0,712.24,69.61,642.63
2015-10-03T00:00:00Z,2015-10-03T02:00:00+0200,5237.6,5259.31,31.8,0,1294.04,8219.92,8097.95,40096.17,38972.99,0,4782.08,84.34,4697.74,3884.71,3712.68,125.37,416,450,8144,11223.89,0,632.45,79.01,553.44
2015-10-03T11:00:00Z,2015-10-03T13:00:00+0200,6593.6,6372.79,23.35,387.62,1469.77,9681.76,9789.41,48891.6,49622.61,20872.28,1578.95,322.6,1256.35,4680.62,4498,111.56,470,463,10571,12552.02,510.69,771.01,275.44,6.73
2015-10-03T23:00:00Z,2015-10-04T01:00:00+0200,4931.2,4969.9,31.42,0,1158.45,8111.43,7916.88,36801.19,36545.38,0,1897.81,99.2,1798.61,3723.67,3502.74,152.36,412,455,8061,11185.51,0,79.79,7.91,71.88
2015-10-04T00:00:00Z,2015-10-04T02:00:00+0200,4812.8,4844.1,28.2,0,948.1,7627.88,7512.61,35330.05,35238.92,0,2044.88,50.32,1994.56,3521.34,3411.39,166.17,393,421,7651,10592.95,0,124.8,16.56,108.24
2015-10-04T11:00:00Z,2015-10-04T13:00:00+0200,5944.4,5998.84,26.11,326.5,26.67,9219.32,9093.91,48314.59,49199.03,11135.59,2323.85,354.68,1969.17,4294.63,4093.2,82.1,469,420,9596,11875.91,449.2,113.81,49.99,63.82
2015-10-04T23:00:00Z,2015-10-05T01:00:00+0200,4955.2,4999.87,29.7,0,196.46,7801.33,7722.18,38944,38182.76,0,1684.27,101.06,1583.21,3631.62,3460.87,28.21,400,444,7988,10661.89,0,91.92,5.06,86.86
2015-10-05T00:00:00Z,2015-10-05T02:00:00+0200,4934.8,4947.83,27.4,0,279.77,7430.9,7481.69,38510.15,37327.05,0,1694.63,110.31,1584.32,3515.9,3374.76,27.06,384,411,7741,10320.06,0,134.55,14.9,119.65
2015-10-05T11:00:00Z,2015-10-05T13:00:00+0200,8045.2,7877.44,43.77,402.69,224.51,11089.68,10844.16,65005.85,66629.08,15814.4,2669.62,567.84,2101.78,5282.94,5063.21,14.89,605,576,13374,15767.9,156.66,502.86,99.64,403.22
2015-10-05T23:00:00Z,2015-10-06T01:00:00+0200,5575.2,5374.94,28.85,0,55.92,8704.32,8594.62,44097.93,42777.22,0,13531.55,2701.34,10830.21,4112.49,4092,56.66,419,492,8780,11011.98,0,373.4,44.87,328.53
2015-10-06T00:00:00Z,2015-10-06T02:00:00+0200,5494.4,5253.95,21.16,0,56.28,8244.62,8198.51,43280.91,41596.65,0,13783.89,2736.77,11047.12,3812.56,3815.89,56.66,398,446,8430,10508.2,0,299.68,30.83,268.85
2015-10-06T11:00:00Z,2015-10-06T13:00:00+0200,8296.4,8032.52,38,281.07,238.89,11197.39,10922.67,69011.62,67332.52,9178.19,11629.19,2736.81,8892.38,5356.06,5117.3,10.96,619,608,13859,15240.63,147.7,233.7,37.68,196.02
2015-10-06T23:00:00Z,2015-10-07T01:00:00+0200,5557.2,5460.27,31.2,0,451.99,8553.68,8680.35,44959.46,43808.28,0,11464.27,2584.36,8879.91,4154.12,4034.82,49.53,427,500,8872,10786.29,0,920.19,186.16,734.03
2015-10-07T00:00:00Z,2015-10-07T02:00:00+0200,5455.6,5329.85,24.2,0,405.59,8122.49,8285.08,43711.54,42881.79,0,10974.81,2412.27,8562.54,3870.83,3727.65,39.45,420,444,8446,10185.96,0,745.54,181.32,564.22
2015-10-07T11:00:00Z,2015-10-07T13:00:00+0200,8489.2,7996.44,46.19,233.5,33.79,11056.33,11146.59,67989.32,66528.05,5883.68,8073.84,1521.34,6552.5,5337.17,5214.86,3.11,600,623,13962,14946.47,125.69,1102.57,268.31,834.26
2015-10-07T23:00:00Z,2015-10-08T01:00:00+0200,5581.2,5414.4,30.23,0,34.19,8666.22,8522.45,44048.12,43850.62,0,5262.47,1082.35,4180.12,4173.09,4089.25,3.79,439,490,8906,10505.11,0,708.38,155.96,552.42
2015-10-08T00:00:00Z,2015-10-08T02:00:00+0200,5456,5274.79,28,0,27.62,8262.18,8118.89,43004.95,42684.15,0,4710.34,1003.19,3707.15,3865.07,3796.24,7.15,425,448,8507,10028.82,0,539.34,114.51,424.83
2015-10-08T11:00:00Z,2015-10-08T13:00:00+0200,8321.6,8068.56,55.1,240.28,226.86,11189.3,11004.84,67693.51,67335.94,7439.82,1702.76,694.92,1007.84,5528.73,5168.3,8.51,584,586,13744,14679.22,272.55,121.77,1.67,120.1
2015-10-08T23:00:00Z,2015-10-09T01:00:00+0200,5463.6,5482.63,35.1,0,130.58,8670.78,8733.94,44300.41,42840.48,0,1075.55,284.07,791.48,4186.07,4039.21,6.21,436,493,8916,10572.88,0,84.59,44.17,40.42
2015-10-09T00:00:00Z,2015-10-09T02:00:00+0200,5329.6,5328.08,30.1,0,141.06,8276.95,8311.1,42926.68,41921.4,0,1034.51,277.68,756.83,3894.68,3808.84,2.27,421,455,8471,10132.29,0,100.14,53.11,47.03
2015-10-09T11:00:00Z,2015-10-09T13:00:00+0200,7806,7790.67,49.81,281.09,45.86,10933.97,10977.61,65592.2,65858.79,10200.49,1192.36,217.41,974.95,5482.36,5308.57,1.49,604,592,13349,14459.45,400.83,34.11,16.04,18.07
2015-10-09T23:00:00Z,2015-10-10T01:00:00+0200,5330.4,5357.63,38.08,0,321.92,8554.79,8652.84,43257.87,41778.69,0,4537.71,481.13,4056.58,4155.73,4042.4,9.09,438,496,8686,11797.7,0,189.77,35.49,154.28
2015-10-10T00:00:00Z,2015-10-10T02:00:00+0200,5134,5203.34,34.82,0,157.29,8026.17,8163.64,41347.63,40333.2,0,4461.09,361.74,4099.35,3838.43,3809.68,4.89,423,458,8199,11127.58,0,181.1,20.99,160.11
2015-10-10T11:00:00Z,2015-10-10T13:00:00+0200,6670.4,6716.87,35.4,281.92,63.62,9762.9,9864.03,53596.51,54286.12,11752.07,6867.35,1042.14,5825.21,4914.84,4747,1.77,482,471,10733,12516.18,131.97,451.97,65.8,386.17
2015-10-10T23:00:00Z,2015-10-11T01:00:00+0200,4900.4,5037.81,24,0,579.27,8028.71,7982.82,39117.43,37580.56,0,12952.86,2170.77,10782.09,3814.37,3586.74,86.68,407,460,7969,10875.47,0,1002.46,196.34,806.12
2015-10-11T00:00:00Z,2015-10-11T02:00:00+0200,4791.2,4894.31,23.25,0,646.82,7657.19,7563.26,37593.49,36246.18,0,12868.46,2177.57,10690.89,3583.51,3489.39,93,387,423,7541,10295.29,0,858.38,175.86,682.52
2015-10-11T11:00:00Z,2015-10-11T13:00:00+0200,5996,6426.91,24.9,246.57,1564.99,9026.69,9287.53,48420.1,49358.59,17734.89,14690.48,2362.93,12327.55,4661.42,4369.2,182.62,414,418,9320,11376.58,583.26,1380.29,254.37,1125.92
2015-10-11T23:00:00Z,2015-10-12T01:00:00+0200,5221.6,5366.19,28.05,0,1366.39,7872.9,7859.7,41271.12,39164.16,0,13032.96,2505.12,10527.84,3781.67,3493.87,120.71,385,443,8020,10743.87,0,1086.62,249.43,837.19
2015-10-12T00:00:00Z,2015-10-12T02:00:00+0200,5179.6,5266.02,22.97,0,1328.6,7508.24,7552.8,40295.69,38434.03,0,12161.92,2299.01,9862.91,3585.58,3463.76,120.52,384,410,7809,10392.39,0,922.31,255.28,667.03
2015-10-12T11:00:00Z,2015-10-12T13:00:00+0200,8278.8,8465.13,37,374.39,666.02,10954.69,11208.8,66719.4,65489.13,19208.72,8197.37,1998.59,6198.78,5493.43,5394.21,53.78,579,575,13446,15716.31,499.07,365.53,41.59,323.94
2015-10-12T23:00:00Z,2015-10-13T01:00:00+0200,5750.8,5883.62,31.2,0,71.25,8889.52,8751.9,45550.34,43481.81,0,7965.53,1512.37,6453.16,4208.4,4068,56.66,454,489,8466,10628.66,0,503.63,65.2,438.43
2015-10-13T00:00:00Z,2015-10-13T02:00:00+0200,5649.6,5732.86,28.21,0,81.08,8503.68,8350.5,44308.34,42805.58,0,7532.78,1503.52,6029.26,3909.29,3757.89,56.66,437,458,8107,10204.22,0,607.07,93.6,513.47
2015-10-13T11:00:00Z,2015-10-13T13:00:00+0200,8287.2,8429.48,41.93,235.41,267.79,11446.42,11294.59,68271.6,67173.44,7478.98,4268.83,1268.19,3000.64,5572.13,5318.41,34.32,604,617,13704,14968.94,269.29,1578.29,311.04,1267.25
2015-10-13T23:00:00Z,2015-10-14T01:00:00+0200,5543.2,5847.5,33.39,0,1017.23,9271.11,8812.72,46481.11,43983.89,0,4452.53,2178.04,2274.49,4312.97,4077.5,120.86,453,490,8896,10487.17,0,147.06,64.1,82.96
2015-10-14T00:00:00Z,2015-10-14T02:00:00+0200,5375.6,5696.08,31.2,0,963.5,8721.14,8448.01,45174.64,42631.05,0,4499.99,2375.86,2124.13,4003.4,3764.1,138.34,447,456,8499,9965.35,0,169.62,69.45,100.17
2015-10-14T11:00:00Z,2015-10-14T13:00:00+0200,8364.4,8202.7,54.2,224.31,95.05,11774.62,11447.43,69896.74,66867.39,3747.15,5683.42,1931.65,3751.77,5656.27,5363.3,40.26,617,621,14731,14737.84,105.71,924.74,333.84,590.9
2015-10-14T23:00:00Z,2015-10-15T01:00:00+0200,5530.8,5718.29,29.6,0,507.89,9492.04,9115.87,46237.81,44311.09,0,3840.97,1631.9,2209.07,4367.15,4170.58,109.28,475,512,8773,10524.64,0,339.58,136.76,202.82
2015-10-15T00:00:00Z,2015-10-15T02:00:00+0200,5413.2,5564.49,27.07,0,646.67,8935.28,8645.37,44711.12,42949.47,0,4139.3,1762.92,2376.38,4052.72,3851.89,102.61,454,471,8383,10063.27,0,349.56,155.89,193.67
2015-10-15T11:00:00Z,2015-10-15T13:00:00+0200,8368.8,8079.35,55.06,195.59,702.43,11502.97,11552.12,69810.75,66756.62,2332.45,8977.17,2290.72,6686.45,5664.28,5431.33,103.03,602,627,14559,15086.52,107.11,106.1,18.67,87.43
2015-10-15T23:00:00Z,2015-10-16T01:00:00+0200,5607.6,5553.03,33.6,0,151.02,9395.97,9208.3,46415.02,44290.8,0,4951.35,2711.78,2239.57,4347.96,4175.68,128.52,474,523,9053,10763.5,0,555.48,264.6,290.88
2015-10-16T00:00:00Z,2015-10-16T02:00:00+0200,5478,5405.29,28.46,0,174.09,8958.7,8724.42,44644.34,42787.51,0,4471.04,2670.8,1800.24,4070.9,3939.47,98.29,463,476,8627,10268.25,0,491.21,192.01,299.2
2015-10-16T11:00:00Z,2015-10-16T13:00:00+0200,8024.4,7843.9,62.71,225.54,157.04,11565.3,11392.73,68327.03,66619.07,3036.42,3393.95,2019,1374.95,5645.17,5475.53,59.48,632,643,14664,14751.08,113.74,24.01,6.86,17.15
2015-10-16T23:00:00Z,2015-10-17T01:00:00+0200,5388.8,5433.49,39.51,0,588.48,9332,8967.53,44898.48,43800.51,0,2501.77,1810.68,691.09,4279.69,4090.4,31.23,480,530,8679,11619.13,0,220.87,148.92,71.95
2015-10-17T00:00:00Z,2015-10-17T02:00:00+0200,5277.2,5269.94,33.9,0,587.04,8670.26,8431.91,43099.34,42212.89,0,2379.94,1717.34,662.6,3980.99,3830.68,26.09,463,469,8180,10948.17,0,133.82,80.58,53.24
2015-10-17T11:00:00Z,2015-10-17T13:00:00+0200,6738,6814.42,39.6,281.62,73.71,10546.86,10099.15,55694.6,54060.57,5709.52,702.57,529.28,173.29,5052.14,4817,3.6,542,494,11816,12337.12,124.37,27.18,275.44,27.18
2015-10-17T23:00:00Z,2015-10-18T01:00:00+0200,4952.8,5112.58,33.18,0,37.42,8658.52,8461.89,40081.11,38290.85,0,932.43,240.66,691.77,3847.99,3701.74,0.6871,443,479,8367,10625.07,0,30.81,3.69,27.12
2015-10-18T00:00:00Z,2015-10-18T02:00:00+0200,4836.8,4960.07,32.21,0,40.28,8201.73,8001.61,38461.17,36995.74,0,1017.36,281.9,735.46,3605.84,3568.39,1.35,431,437,7910,10092.43,0,17.47,1.54,15.93
2015-10-18T11:00:00Z,2015-10-18T13:00:00+0200,5960.4,6207.57,35,256.8,9.59,9654.44,9417.68,50226.08,49356.7,5193.94,1381.47,577.81,803.66,4554.14,4530.2,9.02,484,444,10813,10946.45,391.34,142.32,9.55,132.77
2015-10-18T23:00:00Z,2015-10-19T01:00:00+0200,5119.6,5270.24,32.1,0,207.98,8341.04,8105.47,41383.5,39814.25,0,1337.6,427.45,910.15,3810.37,3684.87,33.85,442,456,7941,10418.67,0,159.21,42.21,117
2015-10-19T00:00:00Z,2015-10-19T02:00:00+0200,5062.8,5194.64,29.88,0,260.67,7884.1,7740.59,40180.14,38892.87,0,1316.22,406.32,909.9,3622.18,3601.76,28.7,425,438,7650,10178.54,0,149.83,49.22,100.61
2015-10-19T11:00:00Z,2015-10-19T13:00:00+0200,8203.2,8244.42,54.08,178.33,571.72,11410.34,11232.02,67835.5,65969.61,6472.03,697.46,123.72,573.74,5611.63,5444.21,54.82,615,614,14043,15693.04,92.08,58.34,15.95,42.39
2015-10-19T23:00:00Z,2015-10-20T01:00:00+0200,5639.2,5709.83,37.79,0,1120.67,9057.92,9002.7,45295.86,43936.92,0,490.06,53.33,436.73,4276.38,4172,133.16,454,527,8873,11518.4,0,104.28,57.53,46.75
2015-10-20T00:00:00Z,2015-10-20T02:00:00+0200,5534.4,5562.81,37.3,0,1224.75,8380.44,8553.17,44013.4,42654.4,0,528.88,34.97,493.91,3978.02,3851.89,123.48,442,481,8507,10999.11,0,129.42,65.41,64.01
2015-10-20T11:00:00Z,2015-10-20T13:00:00+0200,8450.8,8403.11,59.36,325.13,1440.44,11350.82,11327.83,68456.76,66403.83,6600,942.54,36.56,905.98,5609.88,5421.3,242.95,605,627,14092,15720.46,186.07,465.52,100.84,364.68
2015-10-20T23:00:00Z,2015-10-21T01:00:00+0200,5746.8,5773.94,34.85,0,556.31,9131.38,9057.61,45632.26,43803.15,0,1706.63,150.5,1556.13,4314.56,4172,72.21,450,529,8717,10850.86,0,64.26,275.44,64.26
2015-10-21T00:00:00Z,2015-10-21T02:00:00+0200,5577.6,5627.08,30.7,0,414.33,8692.15,8550.04,44225.35,42362.2,0,1756.54,202.92,1553.62,3996.5,3851.89,57.79,433,482,8290,10325.29,0,105.64,10.98,94.66
2015-10-21T11:00:00Z,2015-10-21T13:00:00+0200,8530.8,8271.34,51,280.31,421.99,11575.13,11455.82,67523.97,65910.01,7481.87,5200.47,2224.29,2976.18,5436.92,5391.3,24.01,587,639,13904,15507.99,192.55,1136.94,336.63,800.31
2015-10-21T23:00:00Z,2015-10-22T01:00:00+0200,5766.8,5731.37,28.9,0,236.23,9063.04,9070.05,46157.65,47874.63,0,9162.65,1832.91,7329.74,4353.09,4191.16,68.96,444,525,8969,10746.77,0,839.8,87.71,752.09
2015-10-22T00:00:00Z,2015-10-22T02:00:00+0200,5641.2,5581.63,26,0,243.49,8485.6,8591.26,44548.55,46618.45,0,9238.29,1654.25,7584.04,4021.42,3866.6,46.64,424,475,8534,10273.22,0,753.65,94.27,659.38
2015-10-22T11:00:00Z,2015-10-22T13:00:00+0200,8295.2,8196.12,45.38,284.04,111.7,11519.04,11209.51,68299.32,67147.34,6535.45,10271.6,2252.75,8018.85,5370.11,5227.32,40.54,620,666,14266,15659.63,131.85,1051.8,289.83,761.97
2015-10-22T23:00:00Z,2015-10-23T01:00:00+0200,5766,5761.2,25.41,0,800.17,9154.44,8974.6,46069.98,44694.23,0,10931.11,2132.54,8798.57,4207.12,3878.68,1.76,447,443,8810,11042.92,0,232.44,31.65,200.79
2015-10-23T00:00:00Z,2015-10-23T02:00:00+0200,5645.6,5582.57,22,0,795.87,8577.06,8524.02,44614.89,43241.22,0,11235.34,2038.95,9196.39,3867.97,3603.47,13.01,433,437,8342,10491.33,0,169.34,21.1,148.24
2015-10-23T11:00:00Z,2015-10-23T13:00:00+0200,8150.4,7915.38,39.56,310.61,818.41,11293.08,11104.19,66962.42,65687.98,10973.97,9532.11,1024.11,8508,4405.32,4021.53,89.19,596,594,13497,15688.56,134.09,170.87,30.14,140.73
2015-10-23T23:00:00Z,2015-10-24T01:00:00+0200,5645.6,5578.08,36,0,116.59,9100.64,8900.4,44471.27,44447.57,0,3699.86,1223.44,2476.42,3684.78,3433.4,63.38,453,450,8549,11641.95,0,381.21,97.12,284.09
2015-10-24T00:00:00Z,2015-10-24T02:00:00+0200,5558,5416.18,31.32,0,96.18,8447.45,8292.21,42698.67,42705.3,0,4104.3,1537.49,2566.81,3442.58,3279.68,67.14,432,433,8041,11063.73,0,435.56,153.51,282.05
2015-10-24T11:00:00Z,2015-10-24T13:00:00+0200,6599.2,6766,30.39,356.58,108.03,10049.7,10083.5,54744.19,57798.18,11813.54,4883.88,2041.86,2842.02,4568.2,4390,6.76,485,483,11419,13250.53,209.17,380.84,147.47,233.37
2015-10-24T23:00:00Z,2015-10-25T01:00:00+0200,4808,5179.49,27.5,0,570.46,8335.02,8316.52,39959.14,39314.36,0,8060.19,1765.21,6294.98,3827.93,3683,91.01,414,412,8272,8132.33,0,693.43,129.48,563.95
2015-10-25T00:00:00Z,2015-10-25T02:00:00+0200,4698.8,5019.75,23.17,0,460.67,7909.2,7852.37,38062.8,37800.09,0,7497.5,1414.66,6082.84,3605.49,3532,66.8,393,399,7826,7700.67,0,467.02,65.43,401.59
2015-10-25T11:00:00Z,2015-10-25T12:00:00+0100,5930.4,6261.4,27.6,255.62,62.31,10015.79,9600.78,51924.71,51635.78,7197.48,5670.78,1467.77,4203.01,4583.44,4545,1.94,510,452,10077,9997.67,264.64,154.64,19.8,134.84
2015-10-25T23:00:00Z,2015-10-26T00:00:00+0100,5303.2,5427.84,29.54,0,198.51,8767.17,8477.33,42964.04,41957.51,0,2007.51,183.82,1823.69,4002.52,3644.11,63.24,435,423,8610,11181.15,0,169.62,42.6,127.02
2015-10-26T00:00:00Z,2015-10-26T01:00:00+0100,4972.8,5119.59,28,0,207.59,8162.7,7962.64,40765.53,39848.15,0,2103.5,146.38,1957.12,3874.74,3517.87,61.91,409,406,8058,10491.35,0,413.42,103.97,309.45
2015-10-26T11:00:00Z,2015-10-26T12:00:00+0100,6244.8,6727.21,39.12,300.29,87.68,11143.61,11160.61,66377.98,66670.72,13640.33,3950.91,1053.38,2897.53,5433.06,5290.53,56.66,618,615,13225,16205.01,483.69,337.16,66.93,270.23
