utc_timestamp,cet_cest_timestamp,AT_load_actual_entsoe_transparency,AT_load_forecast_entsoe_transparency,AT_price_day_ahead,AT_solar_generation_actual,AT_wind_onshore_generation_actual,BE_load_actual_entsoe_transparency,BE_load_forecast_entsoe_transparency,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_offshore_generation_actual,DE_wind_onshore_generation_actual,HU_load_actual_entsoe_transparency,HU_load_forecast_entsoe_transparency,HU_wind_onshore_generation_actual,LU_load_actual_entsoe_transparency,LU_load_forecast_entsoe_transparency
2017-08-31T11:00:00Z,2017-08-31T13:00:00+0200,8379.2,7622.96,42.81,610.22,342.59,11063.8,11209.29,67039.79,65921.49,9396.58,10551.01,1128.7,9422.31,5700.28,5392.3,46.92,555.72,582
2017-08-31T23:00:00Z,2017-09-01T01:00:00+0200,5721.6,5234.65,36.75,0,1248.94,8612.17,8656.75,43089.14,43276.11,0,3270.69,581.79,2688.9,4335.88,4130.68,69.41,480.17,487
2017-09-01T11:00:00Z,2017-09-01T13:00:00+0200,8420.4,7715.53,48.5,383.25,343.83,10775.41,11007.56,63776.52,65265.62,10315.81,724.92,24.99,699.93,5672.63,5534.53,7.89,558.4,612
2017-09-01T23:00:00Z,2017-09-02T01:00:00+0200,5304,5271.22,38.11,0,1496.11,8422.72,8343.29,41271.39,41860.9,0,1183,55.83,1127.17,4240.03,4091.4,144.05,490.16,485
2017-09-02T11:00:00Z,2017-09-02T13:00:00+0200,6873.2,6535.03,40.7,424.03,313.98,9578.92,9520.57,51781.78,54171.52,13050.9,1735.25,230.45,1504.8,4851.93,4715,60.6,454.82,490
2017-09-02T23:00:00Z,2017-09-03T01:00:00+0200,4910,4833.11,37.15,0,1286.88,7957.98,7821.55,36515.73,37055.43,0,1293.91,47.51,1246.4,3758.46,3549.74,116.37,455.16,437
2017-09-03T11:00:00Z,2017-09-03T13:00:00+0200,6172,5913.43,31.62,346.25,1951.35,8959.26,8781.83,46926.86,49012.87,18477.23,672.74,0.07,672.67,4525.13,4310.2,249.18,408.41,442
2017-09-03T23:00:00Z,2017-09-04T01:00:00+0200,5058,5106.02,36.6,0,1662.48,7907.54,7780.25,38497.61,38151.81,0,1975.55,228.59,1746.96,3654.36,3524.87,177.32,432.4,429
2017-09-04T11:00:00Z,2017-09-04T13:00:00+0200,7922.4,8134.1,39.68,656.05,421.23,11044.94,10972.04,65627.15,64787.75,22845.11,3955.89,346.48,3609.41,5208.21,5135.21,65.71,573.07,606
2017-09-04T23:00:00Z,2017-09-05T01:00:00+0200,5550,5750.1,36.35,0,461.44,8509.7,8579.03,42823.18,43236.8,0,3976.61,1084.84,2891.77,4097.23,3979,26.72,483.6,467
2017-09-05T11:00:00Z,2017-09-05T13:00:00+0200,8413.6,8300.4,39.65,646.42,983.94,11216.4,11130.38,66137.75,65782.07,19426.77,4163.05,1547.84,2615.21,5273.2,5059.3,100.94,561.31,586
2017-09-05T23:00:00Z,2017-09-06T01:00:00+0200,5561.6,5042.06,34.78,0,859.04,8466.96,8598.6,44127.3,43522.89,0,5289.75,640.42,4649.33,4182.61,3988,141.02,463.87,451
2017-09-06T11:00:00Z,2017-09-06T13:00:00+0200,8518.4,7546.71,41.81,455.61,271.88,10868.47,11161.38,68539.66,66249.86,12865.86,21244.88,3645.21,17599.67,5341.47,5050.3,59.78,525.96,551
2017-09-06T23:00:00Z,2017-09-07T01:00:00+0200,5718,5430.23,24.6,0,1534.22,8432.95,8346.1,44194.81,43823.2,0,20270.79,3730.36,16540.43,4268.87,4002,123.51,476.52,455
2017-09-07T11:00:00Z,2017-09-07T13:00:00+0200,8248,8142.58,35.56,550.24,1182.66,11034.56,10944.81,65989.59,66006.66,12804.02,15087.11,1415.35,13671.76,5483.74,5049.3,71.68,591.86,585
2017-09-07T23:00:00Z,2017-09-08T01:00:00+0200,5670.4,5558.23,32.67,0,67.29,8403.03,8532.69,43621.65,42630.95,0,13290.49,2777.7,10512.79,4205.44,4025.68,39.6,457.34,441
2017-09-08T11:00:00Z,2017-09-08T13:00:00+0200,7887.6,7818.19,26.46,688.78,943.75,10836.7,10899.14,67098.46,64392.77,10167.13,30006.86,4033.09,25973.77,5274.36,5222.53,42.68,519.14,538
2017-09-08T23:00:00Z,2017-09-09T01:00:00+0200,5432.4,5303.18,24.92,0,1322.3,8376.99,8224.82,43580.44,41418.95,0,18381.51,1106.49,17275.02,4140.23,4052.4,50.6,420.93,424
2017-09-09T11:00:00Z,2017-09-09T13:00:00+0200,6562,6279.52,36.91,611.16,2105.68,9541.1,9439.71,53608.16,53032.66,8651.55,15806.28,285.57,15520.71,4853.5,4669,190.15,435.02,432
2017-09-09T23:00:00Z,2017-09-10T01:00:00+0200,4877.6,5153.62,31.62,0,618.93,7789.74,7771.3,37579.24,36556.86,0,6512.85,860.9,5651.95,3780.55,3582.74,114.7,459.52,449
2017-09-10T11:00:00Z,2017-09-10T13:00:00+0200,6212,6260.98,31.24,434.56,121.95,8960.2,8853.99,48677.83,48776.89,16071.03,11632.52,3318.29,8314.23,4610.13,4384.2,57.37,414.31,428
2017-09-10T23:00:00Z,2017-09-11T01:00:00+0200,5202.4,5226.23,18.77,0,429.66,7226.36,7674.87,40664.15,37859.31,0,24597.52,4271.14,20326.38,3834.28,3550.87,69.98,364.2,374
2017-09-11T11:00:00Z,2017-09-11T13:00:00+0200,8468.4,8513.95,32.66,342.89,215.96,10324.89,10893.52,67389.03,65319.46,13252.51,23294.04,3713.53,19580.51,5568.98,5240.21,48.94,503.99,537
2017-09-11T23:00:00Z,2017-09-12T01:00:00+0200,5718.8,5877.76,10.3,0,1724.76,8140.78,8151.7,45134.07,42294.15,0,24182.6,3403.38,20779.22,4272.76,4092,145.96,351,442
2017-09-12T11:00:00Z,2017-09-12T13:00:00+0200,8669.6,8656.92,31.66,414.78,1343.74,10486,10999.84,69032.27,65551.49,13450.12,21339.49,3109.1,18230.39,5430.67,5345.3,180.16,523,569
2017-09-12T23:00:00Z,2017-09-13T01:00:00+0200,5748.8,5855.21,22.7,0,1410.71,8045.26,8207.31,44291.28,43780.62,0,21397.14,3464.9,17932.24,4164.3,4175,112.15,354,460
2017-09-13T11:00:00Z,2017-09-13T13:00:00+0200,8382,8417.17,16.9,585.67,1873.26,10376.08,10852.58,69303.8,66946.92,11239.15,37095.31,2061.67,35033.64,5198.28,5220.3,224.07,499,518
2017-09-13T23:00:00Z,2017-09-14T01:00:00+0200,5613.6,5523.69,-7.23,0,992.1,8164.13,8108.35,46406.46,43331.25,0,26506.87,3513.01,22993.86,4309.77,3992,88.41,381,452
2017-09-14T11:00:00Z,2017-09-14T13:00:00+0200,8319.6,8042.28,31.63,637.32,1062.82,10459.73,10803.03,68924.53,66992.57,8252.67,29081,1810.25,27270.75,5407.43,5147.3,225.02,485,555
2017-09-14T23:00:00Z,2017-09-15T01:00:00+0200,5785.2,5728.32,20.16,0,1706.84,8449.33,8341.31,45646.75,43287.95,0,24047.16,3283.44,20763.72,4275.95,4065.68,69.24,400,457
2017-09-15T11:00:00Z,2017-09-15T13:00:00+0200,8052.8,8100.42,37.57,634.31,471.14,10802.77,10681.75,66490.36,65972.5,16096.43,14574.09,3089.36,11484.73,5286.82,5156.53,70.44,548,605
2017-09-15T23:00:00Z,2017-09-16T01:00:00+0200,5483.6,5687.41,36.48,0,460.49,8393.72,8420.48,43303.01,41929.46,0,8154.2,412.19,7742.01,4202.9,3949.4,8.81,442,495
2017-09-16T11:00:00Z,2017-09-16T13:00:00+0200,7158,6958.83,38.16,419.97,567.86,9592.52,9662.76,53096.12,53508.97,13506.35,2640.04,90.86,2549.18,4796.39,4699,45.84,466,477
2017-09-16T23:00:00Z,2017-09-17T01:00:00+0200,4901.2,5034.5,38.72,0,424.35,7911.28,7761.87,37599.01,37490.53,0,1461.65,17.04,1444.61,3803.51,3581.74,36.74,442.84,463
2017-09-17T11:00:00Z,2017-09-17T13:00:00+0200,6534,6213.23,33.65,335.36,747.59,8862.15,8866.49,48922.45,49236.77,18363.54,561.99,150.11,411.88,4763.33,4452.2,74.78,443.42,465
2017-09-17T23:00:00Z,2017-09-18T01:00:00+0200,5226,5188.71,35,0,586.26,7759.92,7461.34,39734.26,39448.99,0,2443.65,763.9,1679.75,3726.64,3624.87,45.31,454.93,427
2017-09-18T11:00:00Z,2017-09-18T13:00:00+0200,8211.2,8314.39,46.29,517.58,71.64,10779.23,10703.36,66881.7,66499.2,14720.82,2025.33,25.67,1999.66,5251.96,5150.21,56.66,615.36,606
2017-09-18T23:00:00Z,2017-09-19T01:00:00+0200,5698,5656.42,39.1,0,74.75,8401.6,8330.79,44153.71,43765.36,0,2832.07,70.48,2761.59,4182.34,4024,10.45,505.12,507
2017-09-19T11:00:00Z,2017-09-19T13:00:00+0200,8916.8,8434.84,48.49,281.15,531.03,10854.04,10820.89,66617.18,66901.14,13052.29,1837.91,355.8,1482.11,5534.78,5137.3,75.17,626.38,623
2017-09-19T23:00:00Z,2017-09-20T01:00:00+0200,5965.2,5964.41,35.48,0,1574.07,8663.48,8274.01,44458.5,43354.85,0,8489.95,3059.89,5430.06,4250.99,4117,70.7,520.14,504
2017-09-20T11:00:00Z,2017-09-20T13:00:00+0200,8690.8,8713.15,44.78,400.92,2212.86,10717.55,10806.54,67528.1,65549.41,13149.42,6320.04,888.48,5431.56,5560.28,5230.3,203.24,607.11,626
2017-09-20T23:00:00Z,2017-09-21T01:00:00+0200,5895.6,5733.18,35.36,0,2178.52,8334.28,8362.58,44570.08,43582.03,0,4962.88,1508.62,3454.26,4314.82,4164,268.75,528.76,518
2017-09-21T11:00:00Z,2017-09-21T13:00:00+0200,8460,8354.83,40.38,465.05,2201.52,10480.27,10718.94,65317.57,65700.84,18860.83,1274.4,582.55,691.85,5790.3,5401.3,270.94,612.69,621
2017-09-21T23:00:00Z,2017-09-22T01:00:00+0200,5852.4,5838.99,35.12,0,1505.61,8394.45,8307.82,44502.58,43329.31,0,1353.86,410.24,943.62,4332.59,4190.68,172.79,511.51,506
2017-09-22T11:00:00Z,2017-09-22T13:00:00+0200,8123.6,8144.04,41.41,520.33,408.93,10922.48,10755.72,65096.7,65217.06,16836.16,461.79,223.51,238.28,5363.42,5308.53,127.82,602.57,620
2017-09-22T23:00:00Z,2017-09-23T01:00:00+0200,5553.6,5721.8,37.7,0,633.02,8342.29,8274.32,43642.96,41441.61,0,746.38,310.1,436.28,4269.85,4103.4,146.92,517.31,514
2017-09-23T11:00:00Z,2017-09-23T13:00:00+0200,6627.6,6881.98,38.73,553,388.69,9171.78,9504.69,53522.58,53316.79,18220.16,537.93,49.55,488.38,4948.85,4612,16.09,492.49,491
2017-09-23T23:00:00Z,2017-09-24T01:00:00+0200,4972.4,5300.35,32.63,0,320.02,7684.22,7723.99,38453.54,37539.01,0,2118.59,73.46,2045.13,3824.42,3621.74,29.17,452.61,463
2017-09-24T11:00:00Z,2017-09-24T13:00:00+0200,6170.8,6371.64,37,427.86,69.31,8752.42,8835.01,48236.47,49138.43,13971.11,1305.93,146.84,1159.09,4614.07,4508.2,0.25,466.28,455
2017-09-24T23:00:00Z,2017-09-25T01:00:00+0200,5163.2,5300.64,33.3,0,9.85,7745.89,7492.93,41279.16,38701.73,0,4190.88,1671.8,2519.08,3775.01,3550.87,56.66,450.94,429
2017-09-25T11:00:00Z,2017-09-25T13:00:00+0200,8283.2,8443.66,47.01,425.67,81.4,10919.9,10692.2,66943.6,65587.07,13989.84,4575.54,1250.46,3325.08,5373.05,5337.21,0.25,593.3,598
2017-09-25T23:00:00Z,2017-09-26T01:00:00+0200,5679.2,5755.7,35.6,0,318.22,8580.9,8343.6,44810.33,42629.6,0,5340.11,1824.75,3515.36,4295.06,4173,10.35,505.11,506
2017-09-26T11:00:00Z,2017-09-26T13:00:00+0200,8361.2,8401.14,41.3,425.64,62.52,10894.78,10827.87,66603.12,65423.26,15814.36,5329.45,1669.97,3659.48,5349.89,5117.3,0.81,606.13,611
2017-09-26T23:00:00Z,2017-09-27T01:00:00+0200,5740,5966.46,35.32,0,147.36,8598.67,8563.23,44913.38,43704.13,0,6584.45,1807.32,4777.13,4277.28,4110,10.43,525.31,512
2017-09-27T11:00:00Z,2017-09-27T13:00:00+0200,8380.4,8639.2,38,514.75,109.1,11066.41,10882.37,66645.5,65962.88,17022.49,5116.03,1889.12,3226.91,5383.2,5259.3,4.77,612.31,606
2017-09-27T23:00:00Z,2017-09-28T01:00:00+0200,5704,5775.31,36.6,0,367.32,8515.05,8360.3,45732.43,43855.42,0.2,7441.56,1801.02,5640.54,4297.3,4188,18.76,511.42,435
2017-09-28T11:00:00Z,2017-09-28T13:00:00+0200,8118.8,8484.09,40.22,514.26,514.64,10964.93,10730.96,67262.19,65679.97,12627.32,4138.13,1688.54,2449.59,5347.56,5225.3,4.95,623.41,613
2017-09-28T23:00:00Z,2017-09-29T01:00:00+0200,5718.8,5808.3,35.73,0,514.42,8583.18,8405.44,45727.68,43125.62,0,5874.2,1737.23,4136.97,4318.57,4155.68,37.68,515.59,449
2017-09-29T11:00:00Z,2017-09-29T13:00:00+0200,7899.2,8181.4,41.72,528.92,642.25,10798.64,10847.53,65947.92,65611.19,15428.85,4160.44,1311.62,2848.82,5232,5228.53,5.81,603.18,613
2017-09-29T23:00:00Z,2017-09-30T01:00:00+0200,5635.2,5747.47,32,0,1288.6,8542.04,8343.33,43924.06,41927.95,0,11221.94,2718.41,8503.53,4237.62,4083.4,77.98,495.88,454
2017-09-30T11:00:00Z,2017-09-30T13:00:00+0200,6592,7008.62,40,574.91,1571.28,9944.86,9499.16,54691.62,54185.09,14013.45,4250.45,670.94,3579.51,4797.81,4589,61.01,514.47,509
2017-09-30T23:00:00Z,2017-10-01T01:00:00+0200,5160.4,5211.06,24.97,0,1647.42,7832.13,7773.18,39133.44,36730.3,0,8606.45,937.12,7669.33,3843.2,3607.74,116.16,476.46,486
2017-10-01T11:00:00Z,2017-10-01T13:00:00+0200,6136,6177.57,33.3,455.95,1104.01,8880.62,8827.63,47537.96,49924.96,13716.61,5215.85,2721.39,2494.46,4432.11,4442.2,52.85,449.48,443
2017-10-01T23:00:00Z,2017-10-02T01:00:00+0200,5302.4,5501.64,14.94,0,625.75,7561.03,7682.66,40349.83,40570.02,0,19080.69,4173.38,14907.31,3852.92,3628.87,24.59,406.62,402
2017-10-02T11:00:00Z,2017-10-02T13:00:00+0200,8136.8,8543.1,32.55,620.23,1563.93,10424.75,10964.59,62084.26,64332.54,8338.47,26855.62,4661.62,22194,5217.22,5206.21,80.61,593.8,592
2017-10-02T23:00:00Z,2017-10-03T01:00:00+0200,5701.2,5856.9,18.94,0,962.6,8592.48,8448.55,42240.88,38715.57,0,20577.51,4298.94,16278.57,4291.79,4165,157.96,456.18,476
2017-10-03T11:00:00Z,2017-10-03T13:00:00+0200,8836,8612.81,21.18,318.1,761.41,10785.3,10891.37,51040.4,49271.6,12143.94,22106.43,4265.34,17841.09,5455.67,5295.3,63.03,581.71,601
2017-10-03T23:00:00Z,2017-10-04T01:00:00+0200,5847.6,5793.1,24.79,0,1303.38,8511.38,8569.66,41778.74,40414.32,0,19145.28,4463.78,14681.5,4285.23,4192,141.39,498.71,497
2017-10-04T11:00:00Z,2017-10-04T13:00:00+0200,8147.2,8450.6,28.17,528.58,251.74,10687.72,10865.27,68221.72,64824.86,11581.01,29333.62,4029.15,25304.47,5364.3,5127.3,38.2,596.21,609
2017-10-04T23:00:00Z,2017-10-05T01:00:00+0200,5770.8,5848,8,0,1042.8,8308.77,8495.31,45694.77,44080.66,0,29320.75,3809.44,25511.31,4379.33,4203,58.31,467.76,468
2017-10-05T11:00:00Z,2017-10-05T13:00:00+0200,8126,8439.7,20.2,617.43,963.69,10872.02,10904.83,69649.98,66588.21,11052.92,37782.63,3871.35,33911.28,5501.1,5186.3,36.11,547.11,557
2017-10-05T23:00:00Z,2017-10-06T01:00:00+0200,5818,5924.42,12,0,1919.84,8854.26,8364.35,46514.7,45995.55,0,27397,4604.41,22792.59,4380.01,4226.68,257.05,475.23,491
2017-10-06T11:00:00Z,2017-10-06T13:00:00+0200,8271.2,8432.57,33.78,494.8,1720.19,11070.56,10824.51,68142.15,67549.26,9945.18,26741.95,4398.4,22343.55,5493.69,5404.53,135.12,592.57,594
2017-10-06T23:00:00Z,2017-10-07T01:00:00+0200,5689.6,5739.84,20.68,0,1827.49,8682.25,8450.41,44990.96,44882.26,0,19637.7,4148.26,15489.44,4317.72,4093.4,122.12,501.4,496
2017-10-07T11:00:00Z,2017-10-07T13:00:00+0200,6891.2,6987.05,9.63,514.07,1125.64,9839.84,9624.39,56364.85,55161.37,8353.27,30308.02,4522.28,25785.74,4827.36,4647,140.38,429,482
2017-10-07T23:00:00Z,2017-10-08T01:00:00+0200,5040.8,5351.18,7.6,0,668.3,8266.96,7895.07,39967.43,38212.59,0,25124.14,3407.12,21717.02,3871.24,3617.74,42.26,357,423
2017-10-08T11:00:00Z,2017-10-08T13:00:00+0200,6382,6483.88,38,435.43,1625.52,9594.95,8894.89,50165.66,50447.62,9570.7,12427.86,2054.47,10373.39,4650.93,4422.2,108.2,441,452
2017-10-08T23:00:00Z,2017-10-09T01:00:00+0200,5364,5456,34.5,0,1081.82,8257.46,7793.16,42291.96,41012.24,0,6557.41,914.75,5642.66,3845.62,3665.87,115.14,395,448
2017-10-09T11:00:00Z,2017-10-09T13:00:00+0200,8420.4,8615.2,51.55,373.76,586.98,11051.84,10863.26,67991.89,66081.89,11265.08,7664,449.44,7214.56,5340.66,5185.21,52.4,611.84,629
2017-10-09T23:00:00Z,2017-10-10T01:00:00+0200,5808.8,5945.64,39.12,0,397.19,8617.36,8853.32,46280.68,44479.13,0,8267.78,1200.11,7067.67,4355.65,4189,19.66,477.08,497
2017-10-10T11:00:00Z,2017-10-10T13:00:00+0200,8124.8,8619.96,44.8,398.15,291.8,11111.69,11157.71,69418.97,67180.22,6604.83,14357.51,3291.39,11066.12,5449.85,5252.3,26.87,610.17,595
2017-10-10T23:00:00Z,2017-10-11T01:00:00+0200,5687.2,5837.62,28.4,0,553.21,8567.38,8736.76,46057.96,44440.43,0,19221.28,2887.41,16333.87,4334.03,4232,47.2,477.78,488
2017-10-11T11:00:00Z,2017-10-11T13:00:00+0200,8037.2,8521.09,35,490.25,220.83,11031.71,11043.3,70755.05,67456.35,9988.21,24558.62,3968.3,20590.32,5430.36,5250.3,29.69,532.5,588
2017-10-11T23:00:00Z,2017-10-12T01:00:00+0200,5755.2,5911.84,24.8,0,119.32,8595.93,8586.62,46473.15,46078.35,0,23544.55,3160.94,20383.61,4382.23,4249,31.95,495.82,476
2017-10-12T11:00:00Z,2017-10-12T13:00:00+0200,8052.8,8502.22,18.8,511.77,280.75,10707.96,11031,69843.8,68100.06,11790.64,31912.15,3159.33,28752.82,5297.01,5219.3,34.95,680.73,573
2017-10-12T23:00:00Z,2017-10-13T01:00:00+0200,5766.8,5896.6,34.69,0,1211.6,8806.33,8705.68,46633.44,45583.46,0,16937.9,2580.31,14357.59,4332.83,4217.68,176.52,694.21,496
2017-10-13T11:00:00Z,2017-10-13T13:00:00+0200,8049.2,8290.25,43.7,526.98,1479.72,11084.13,10951.64,67510.51,67982.39,14782.79,11511.97,3794.99,7716.98,5360.66,5210.53,129.19,821.21,619
2017-10-13T23:00:00Z,2017-10-14T01:00:00+0200,5639.6,5819.65,33.58,0,1104.29,8496.72,8561.78,45147.7,43704.25,0,14476.26,4368.67,10107.59,4304.48,4185.4,86.48,549.06,507
2017-10-14T11:00:00Z,2017-10-14T13:00:00+0200,6392,6986.03,21.61,555.59,392.92,9639.2,9662.06,54813.98,56165.46,17995.15,13900.07,4238.86,9661.21,4833.18,4680,55.76,538.34,521
2017-10-14T23:00:00Z,2017-10-15T01:00:00+0200,5027.2,5355.07,29.16,0,118.48,7937.67,8007.52,39045.7,39401.65,0,7933.59,2093.19,5840.4,3864.5,3694.74,8.01,604.81,474
2017-10-15T11:00:00Z,2017-10-15T13:00:00+0200,5596.8,6387.01,25.56,554.44,2.34,8769.38,9123.24,47825.57,51183.52,20047.36,5237.41,2620.12,2617.29,4497.3,4510.2,56.66,584.99,467
2017-10-15T23:00:00Z,2017-10-16T01:00:00+0200,5344.4,5720.83,36.34,0,329.39,7884.68,7943.22,41470.52,41153.64,0,16793.55,2281.87,14511.68,3840.4,3681.87,27.74,456.11,418
2017-10-16T11:00:00Z,2017-10-16T13:00:00+0200,8004.8,8803.12,32.83,543.58,29.86,10820.11,10979.58,67220.51,67059.78,19374.97,3201.31,548.5,2652.81,5317.21,5200.21,2.31,698.16,597
2017-10-16T23:00:00Z,2017-10-17T01:00:00+0200,5758,5930.94,35.83,0,15.02,8731.33,8560.16,47014.36,45198.48,0,17016.62,2859.01,14157.61,4319.96,4242,56.66,524.41,467
2017-10-17T11:00:00Z,2017-10-17T13:00:00+0200,7937.6,8543.66,32.32,543.2,53.75,11183.71,11002.21,68728.86,67406.95,17639.86,9805.58,3377.34,6428.24,5320.12,5221.3,0.06,557.83,614
2017-10-17T23:00:00Z,2017-10-18T01:00:00+0200,5771.6,5856.26,41.87,0,1053.44,8674.97,8666.43,46770.39,46131.79,0,7484.41,2959.14,4525.27,4286.72,4221,72.92,538.79,496
2017-10-18T11:00:00Z,2017-10-18T13:00:00+0200,8213.6,8627.6,46.99,491.38,203.98,10973.97,11027.82,67731.52,68155.91,16764.21,545,30.11,514.89,5371.15,5261.3,46.66,606.29,604
2017-10-18T23:00:00Z,2017-10-19T01:00:00+0200,5782,5932.62,44.99,0,197.57,8887.51,8693.71,46197.87,45648.14,0,3856.14,655.98,3200.16,4336.6,4236,32.66,553.17,494
2017-10-19T11:00:00Z,2017-10-19T13:00:00+0200,8176,8614.66,45.38,530.08,63.94,11095.51,11089.68,66838.09,68787.85,15587.53,3070.97,1287.46,1783.51,5369.27,5221.3,3.69,653.14,595
2017-10-19T23:00:00Z,2017-10-20T01:00:00+0200,5796.8,5932.3,37.88,0,17.69,8590.53,8776.95,47244.71,45335.85,0,12955.61,3098.1,9857.51,4353.76,4171.68,56.66,445.01,470
2017-10-20T11:00:00Z,2017-10-20T13:00:00+0200,8159.2,8270.24,39.76,496.5,5.37,10879,11032.01,69421.06,66482.74,11024.73,16255.34,2927.31,13328.03,5384.12,5237.53,56.66,591.6,587
2017-10-20T23:00:00Z,2017-10-21T01:00:00+0200,5563.2,5787.62,80.24,0,56.25,8696.31,8538.52,44737.09,44833.7,0,11389.06,1456.72,9932.34,4344.42,4151.4,56.66,436,483
2017-10-21T11:00:00Z,2017-10-21T13:00:00+0200,6996.4,6997.75,84.6,342.07,97.08,9390.89,9827.67,56533.53,56589.87,7910.9,11127.99,3961.56,7166.43,4928.3,4682,56.66,556,482
2017-10-21T23:00:00Z,2017-10-22T01:00:00+0200,5116,5389.36,38.62,0,43.64,7751.99,8091.17,39703.91,39423.68,0,17356.89,4319.15,13037.74,3839.47,3690.74,1.09,461,435
2017-10-22T11:00:00Z,2017-10-22T13:00:00+0200,6749.6,6584.91,46.98,226.5,1643.43,9167.5,9180.07,51812.97,51441.54,7804.1,19016.62,2302.21,16714.41,4650.32,4480.2,117.09,526,425
2017-10-22T23:00:00Z,2017-10-23T01:00:00+0200,5552,5744.75,63.6,0,1767.52,8126.45,7922.24,42001.35,42487.11,0,12889.98,1779.91,11110.07,3728.26,3646.87,206.69,366,426
2017-10-23T11:00:00Z,2017-10-23T13:00:00+0200,9055.2,8945.3,90,262.57,2372.55,11194.92,11007.89,70212.79,68879.46,5258.01,12847.34,1212.71,11634.63,4580.44,4310.21,265.22,571,605
2017-10-23T23:00:00Z,2017-10-24T01:00:00+0200,6043.6,6245.42,41.28,0,2377.41,8704.74,8784.75,46769.19,46392.53,0,5329.17,558.97,4770.2,3576.35,3584,272.37,488.57,481
2017-10-24T11:00:00Z,2017-10-24T13:00:00+0200,8676.8,8958.54,48.4,413.12,1900.73,11602.63,11250.6,69469.93,68490.56,7111.43,11085.59,3677.19,7408.4,5358.44,5284.3,250.96,789.39,626
2017-10-24T23:00:00Z,2017-10-25T01:00:00+0200,6044,6159.92,27.81,0,551.09,8844.14,8727.07,46786.02,45737.1,0,18519.15,3165.97,15353.18,4314.36,4240,55.06,526.89,490
2017-10-25T11:00:00Z,2017-10-25T13:00:00+0200,8434.8,8748.43,38,340.62,156.67,11586.62,11117.86,70908.14,68826.59,8641.68,25711.77,2906.97,22804.8,5322.68,5253.3,5.41,594.33,607
2017-10-25T23:00:00Z,2017-10-26T01:00:00+0200,5768.4,5663.42,37.6,0,461.81,8960.7,8714.23,47088.66,46991.44,0,13098.4,3617.77,9480.63,4402.26,4238,49.1,505.1,510
2017-10-26T11:00:00Z,2017-10-26T13:00:00+0200,6256.8,6530.82,43.77,390.12,70.52,11498.7,11147.48,68681.73,68904.99,9554.09,13265.43,3420.91,9844.52,5450.62,5259.3,56.66,633.88,636
2017-10-26T23:00:00Z,2017-10-27T01:00:00+0200,5394,5537.29,32.34,0,864.56,8735.93,8728.41,46961.63,46549.53,0.14,17602.98,3908.71,13694.27,4427.86,4240.68,76.4,509.36,513
2017-10-27T11:00:00Z,2017-10-27T13:00:00+0200,8374,8219.05,35.01,210.54,2188.64,10558.83,11075.96,68382.87,69467.31,9162.45,27875.1,3369.82,24505.28,5777.57,5406.53,125.47,557.66,609
2017-10-27T23:00:00Z,2017-10-28T01:00:00+0200,5645.2,5796.11,25.6,0,2387.86,8770.63,8680.48,45022.01,46094.13,0.15,21183.78,3018.95,18164.83,4350.31,4203.4,287.63,495.9,500
2017-10-28T11:00:00Z,2017-10-28T13:00:00+0200,7235.6,7091.92,5.7,299.54,2358.97,10079.35,9887.91,56904.33,58166.05,4833.3,38568.21,3650.17,34918.04,5063.46,4861,169.41,418.57,478
2017-10-28T23:00:00Z,2017-10-29T01:00:00+0200,5478.8,5459.52,-30,0,2341.65,8200.1,8020.75,43020.52,40717.27,0,30935.43,2665.98,28269.45,3905.5,3816.74,195.82,319,422
2017-10-29T11:00:00Z,2017-10-29T12:00:00+0100,6814.8,6913.44,28,260.03,2540.1,9638.49,9210.16,54866.83,54909.17,9301.06,35119.42,3392.37,31727.05,4982.49,4582.22,210.44,398,461
2017-10-29T23:00:00Z,2017-10-30T00:00:00+0100,5904,5817.91,27.55,0,2369.93,8860.25,8444.8,43460.12,45243.04,0,24007.71,4201.35,19806.36,3914.23,3762.11,275.17,397,409
2017-10-30T11:00:00Z,2017-10-30T12:00:00+0100,8943.6,8883.47,30.19,266.75,2500.8,11356.3,11288.86,60966.05,65944.83,12655.55,17271.44,3993.02,13278.42,5509.19,5356.53,250.44,565.56,619
2017-10-30T23:00:00Z,2017-10-31T00:00:00+0100,6671.6,6673.83,47.27,0,1740.89,9905.7,9346.58,46050.11,46086.56,0,11208.48,1981.92,9226.56,4500.68,4325.27,166.73,510.93,511
2017-10-31T11:00:00Z,2017-10-31T12:00:00+0100,8572.8,9075.68,37.62,383.81,982.94,11488.64,11316.66,53618.66,58862.68,10211.05,9723.4,2415.77,7307.63,5636.14,5427.98,111.99,565.98,627
2017-10-31T23:00:00Z,2017-11-01T00:00:00+0100,6412.4,6595.75,32.17,0,739.62,9587.31,9341.12,45212.77,46190.35,0,15550.85,3070.08,12480.77,4420.22,4355.27,80.36,476.03,485
2017-11-01T11:00:00Z,2017-11-01T12:00:00+0100,7065.2,7187.21,34.2,315.22,170.54,9289.56,9685.16,64529.22,58214.89,6600.05,16973.31,3924.48,13048.83,4401.19,4358.98,6.69,407.68,467
